booking_id,check_in_date,check_out_date,ADR,room_type,occupancy_rate,advance_booking_days,length_of_stay,guest_id
17381,2022-12-05,2022-12-07,260.2,Standard King,0.8,3,2,G84664
17382,2022-12-05,2022-12-08,426.2,Executive Suite,0.86,3,3,G59011
17383,2022-12-05,2022-12-09,225.52,Standard Double,0.83,1,4,G97565
17384,2022-12-05,2022-12-08,273.76,Standard King,0.72,1,3,G12224
17385,2022-12-05,2022-12-07,674.12,Presidential Suite,0.76,1,2,G94684
17386,2022-12-05,2022-12-12,224.05,Standard Double,0.8,1,7,G59804
17387,2022-12-05,2022-12-06,253.13,Standard King,0.88,3,1,G29784
17388,2022-12-05,2022-12-07,313.71,Deluxe Queen,0.74,14,2,G94206
17389,2022-12-05,2022-12-07,699.07,Presidential Suite,0.86,14,2,G40160
17390,2022-12-05,2022-12-06,690.94,Presidential Suite,0.84,1,1,G99571
17391,2022-12-05,2022-12-09,687.34,Presidential Suite,0.76,14,4,G81767
17392,2022-12-05,2022-12-08,663.48,Presidential Suite,0.75,14,3,G96722
17393,2022-12-06,2022-12-08,248.82,Standard Double,0.89,1,2,G93742
17394,2022-12-06,2022-12-11,668.62,Presidential Suite,0.79,3,5,G63400
17395,2022-12-06,2022-12-08,260.37,Standard King,0.88,14,2,G75375
17396,2022-12-06,2022-12-10,422.12,Executive Suite,0.71,60,4,G73863
17397,2022-12-06,2022-12-09,259.29,Standard King,0.76,1,3,G60808
17398,2022-12-06,2022-12-08,251.27,Standard King,0.71,14,2,G90902
17399,2022-12-06,2022-12-08,408.94,Executive Suite,0.7,7,2,G61228
17400,2022-12-06,2022-12-08,669.45,Presidential Suite,0.8,7,2,G93675
17401,2022-12-06,2022-12-08,270.85,Standard King,0.69,3,2,G87231
17402,2022-12-06,2022-12-08,232.26,Standard Double,0.69,7,2,G28331
17403,2022-12-06,2022-12-07,416.57,Executive Suite,0.88,1,1,G54252
17404,2022-12-06,2022-12-08,663.85,Presidential Suite,0.79,60,2,G70943
17405,2022-12-06,2022-12-07,436.81,Executive Suite,0.85,1,1,G91641
17406,2022-12-06,2022-12-09,436.49,Executive Suite,0.9,3,3,G65748
17407,2022-12-06,2022-12-09,313.6,Deluxe Queen,0.75,1,3,G90066
17408,2022-12-06,2022-12-08,418.14,Executive Suite,0.75,14,2,G33328
17409,2022-12-06,2022-12-07,229.07,Standard Double,0.74,1,1,G96120
17410,2022-12-06,2022-12-07,272.66,Standard King,0.76,3,1,G92074
17411,2022-12-06,2022-12-07,285.28,Deluxe Queen,0.76,21,1,G99515
17412,2022-12-06,2022-12-11,313.37,Deluxe Queen,0.75,7,5,G80081
17413,2022-12-07,2022-12-08,671.92,Presidential Suite,0.68,14,1,G69786
17414,2022-12-07,2022-12-09,399.36,Executive Suite,0.74,3,2,G47506
17415,2022-12-07,2022-12-11,667.06,Presidential Suite,0.88,14,4,G57488
17416,2022-12-07,2022-12-12,258.98,Standard King,0.78,14,5,G60711
17417,2022-12-07,2022-12-11,236.53,Standard Double,0.73,21,4,G73858
17418,2022-12-07,2022-12-09,425.51,Executive Suite,0.85,3,2,G22937
17419,2022-12-07,2022-12-09,235.79,Standard Double,0.81,1,2,G48391
17420,2022-12-07,2022-12-09,432.07,Executive Suite,0.87,14,2,G92490
17421,2022-12-07,2022-12-09,280.63,Standard King,0.89,14,2,G51075
17422,2022-12-07,2022-12-09,670.02,Presidential Suite,0.65,21,2,G22982
17423,2022-12-07,2022-12-08,265.85,Standard King,0.89,21,1,G23777
17424,2022-12-07,2022-12-09,300.41,Deluxe Queen,0.86,3,2,G88849
17425,2022-12-07,2022-12-08,243.32,Standard Double,0.72,7,1,G84700
17426,2022-12-07,2022-12-09,285.56,Deluxe Queen,0.66,14,2,G80498
17427,2022-12-07,2022-12-08,689.34,Presidential Suite,0.87,7,1,G44265
17428,2022-12-07,2022-12-10,234.2,Standard Double,0.84,3,3,G14317
17429,2022-12-07,2022-12-08,275.28,Standard King,0.73,3,1,G64521
17430,2022-12-07,2022-12-12,307.2,Deluxe Queen,0.88,7,5,G41195
17431,2022-12-07,2022-12-09,695.14,Presidential Suite,0.75,1,2,G11753
17432,2022-12-07,2022-12-09,660.33,Presidential Suite,0.87,1,2,G78902
17433,2022-12-07,2022-12-08,680.46,Presidential Suite,0.65,3,1,G35574
17434,2022-12-07,2022-12-09,419.02,Executive Suite,0.78,3,2,G72791
17435,2022-12-07,2022-12-09,278.94,Standard King,0.66,7,2,G34986
17436,2022-12-07,2022-12-08,228.17,Standard Double,0.67,21,1,G65587
17437,2022-12-08,2022-12-09,285.08,Standard King,0.77,14,1,G94874
17438,2022-12-08,2022-12-10,404.19,Executive Suite,0.86,1,2,G18881
17439,2022-12-08,2022-12-09,699.69,Presidential Suite,0.84,1,1,G26631
17440,2022-12-08,2022-12-10,426.85,Executive Suite,0.86,1,2,G87902
17441,2022-12-08,2022-12-13,318.96,Deluxe Queen,0.75,14,5,G53533
17442,2022-12-08,2022-12-09,690.76,Presidential Suite,0.83,7,1,G61176
17443,2022-12-08,2022-12-11,269.88,Standard King,0.79,7,3,G94523
17444,2022-12-08,2022-12-10,309.63,Deluxe Queen,0.8,1,2,G40107
17445,2022-12-08,2022-12-11,261.88,Standard King,0.76,7,3,G29465
17446,2022-12-08,2022-12-09,685.98,Presidential Suite,0.81,14,1,G89820
17447,2022-12-08,2022-12-09,245.5,Standard Double,0.74,7,1,G82756
17448,2022-12-08,2022-12-09,412.13,Executive Suite,0.8,7,1,G21310
17449,2022-12-08,2022-12-10,313.78,Deluxe Queen,0.9,14,2,G98671
17450,2022-12-08,2022-12-10,671.91,Presidential Suite,0.81,7,2,G30555
17451,2022-12-08,2022-12-10,217.48,Standard Double,0.8,30,2,G22567
17452,2022-12-08,2022-12-09,298.13,Deluxe Queen,0.85,7,1,G83718
17453,2022-12-08,2022-12-10,698.34,Presidential Suite,0.72,1,2,G77644
17454,2022-12-08,2022-12-10,306.44,Deluxe Queen,0.66,7,2,G15781
17455,2022-12-08,2022-12-10,694.75,Presidential Suite,0.84,7,2,G62144
17456,2022-12-08,2022-12-11,314.4,Deluxe Queen,0.77,90,3,G34300
17457,2022-12-08,2022-12-10,243.13,Standard Double,0.74,14,2,G12708
17458,2022-12-08,2022-12-10,232.79,Standard Double,0.89,21,2,G96192
17459,2022-12-08,2022-12-10,302.85,Deluxe Queen,0.8,14,2,G53276
17460,2022-12-08,2022-12-12,324.78,Deluxe Queen,0.87,14,4,G65268
17461,2022-12-08,2022-12-10,660.98,Presidential Suite,0.85,3,2,G11738
17462,2022-12-08,2022-12-10,214.16,Standard Double,0.68,7,2,G37664
17463,2022-12-09,2022-12-10,258.43,Standard King,0.9,7,1,G47413
17464,2022-12-09,2022-12-10,424.64,Executive Suite,0.74,60,1,G84993
17465,2022-12-09,2022-12-11,225.73,Standard Double,0.73,30,2,G45299
17466,2022-12-09,2022-12-14,399.52,Executive Suite,0.77,21,5,G73516
17467,2022-12-09,2022-12-11,281.01,Standard King,0.76,7,2,G41826
17468,2022-12-09,2022-12-11,247.76,Standard Double,0.68,3,2,G80332
17469,2022-12-09,2022-12-11,661.18,Presidential Suite,0.82,21,2,G14843
17470,2022-12-09,2022-12-11,407.49,Executive Suite,0.84,3,2,G20551
17471,2022-12-09,2022-12-10,660.57,Presidential Suite,0.66,14,1,G30182
17472,2022-12-09,2022-12-11,255.29,Standard King,0.77,21,2,G55120
17473,2022-12-09,2022-12-16,407.47,Executive Suite,0.9,21,7,G95521
17474,2022-12-09,2022-12-12,284.73,Standard King,0.89,3,3,G57175
17475,2022-12-09,2022-12-11,298.88,Deluxe Queen,0.73,3,2,G60354
17476,2022-12-09,2022-12-12,674.4,Presidential Suite,0.75,3,3,G75662
17477,2022-12-09,2022-12-11,418.51,Executive Suite,0.89,3,2,G71993
17478,2022-12-09,2022-12-10,218.97,Standard Double,0.74,1,1,G63111
17479,2022-12-09,2022-12-10,298.62,Deluxe Queen,0.81,3,1,G55760
17480,2022-12-09,2022-12-11,270.9,Standard King,0.72,60,2,G69653
17481,2022-12-09,2022-12-10,221.47,Standard Double,0.74,14,1,G53114
17482,2022-12-09,2022-12-10,405.98,Executive Suite,0.8,1,1,G53891
17483,2022-12-09,2022-12-11,244.11,Standard Double,0.81,7,2,G35929
17484,2022-12-09,2022-12-13,685.8,Presidential Suite,0.8,3,4,G52689
17485,2022-12-09,2022-12-10,671.18,Presidential Suite,0.68,7,1,G35028
17486,2022-12-10,2022-12-12,311.55,Standard King,0.86,7,2,G70557
17487,2022-12-10,2022-12-11,258.24,Standard Double,0.82,1,1,G67866
17488,2022-12-10,2022-12-13,491.78,Executive Suite,0.86,3,3,G81500
17489,2022-12-10,2022-12-14,833.88,Presidential Suite,0.8,7,4,G67473
17490,2022-12-10,2022-12-11,294.79,Standard Double,0.84,3,1,G71646
17491,2022-12-10,2022-12-11,384.95,Deluxe Queen,0.84,7,1,G61175
17492,2022-12-10,2022-12-11,816.33,Presidential Suite,0.67,7,1,G92818
17493,2022-12-10,2022-12-12,283.02,Standard Double,0.76,7,2,G50255
17494,2022-12-10,2022-12-11,365.94,Deluxe Queen,0.67,3,1,G91043
17495,2022-12-10,2022-12-11,505.38,Executive Suite,0.82,1,1,G83975
17496,2022-12-10,2022-12-11,280.61,Standard Double,0.82,3,1,G27585
17497,2022-12-10,2022-12-12,480.79,Executive Suite,0.72,21,2,G28342
17498,2022-12-10,2022-12-12,825.1,Presidential Suite,0.74,3,2,G67910
17499,2022-12-10,2022-12-12,502.93,Executive Suite,0.67,21,2,G32356
17500,2022-12-10,2022-12-11,500.63,Executive Suite,0.71,7,1,G37486
17501,2022-12-10,2022-12-12,286.25,Standard Double,0.8,3,2,G50245
17502,2022-12-10,2022-12-11,261.84,Standard Double,0.72,14,1,G86415
17503,2022-12-10,2022-12-13,308.07,Standard King,0.66,14,3,G33740
17504,2022-12-10,2022-12-13,358.9,Deluxe Queen,0.68,1,3,G60228
17505,2022-12-10,2022-12-12,332.44,Standard King,0.73,14,2,G47092
17506,2022-12-10,2022-12-13,800.02,Presidential Suite,0.77,3,3,G17170
17507,2022-12-10,2022-12-12,308.22,Standard King,0.89,7,2,G27001
17508,2022-12-10,2022-12-11,824.74,Presidential Suite,0.85,3,1,G73516
17509,2022-12-10,2022-12-11,489.3,Executive Suite,0.72,3,1,G64410
17510,2022-12-10,2022-12-17,262.26,Standard Double,0.74,21,7,G37270
17511,2022-12-10,2022-12-12,328.98,Standard King,0.75,1,2,G33491
17512,2022-12-10,2022-12-12,827.19,Presidential Suite,0.85,7,2,G53355
17513,2022-12-10,2022-12-13,303.79,Standard King,0.72,21,3,G93863
17514,2022-12-10,2022-12-14,337.88,Standard King,0.68,1,4,G35951
17515,2022-12-10,2022-12-12,516.92,Executive Suite,0.84,3,2,G96390
17516,2022-12-10,2022-12-11,366.44,Deluxe Queen,0.87,1,1,G28574
17517,2022-12-10,2022-12-12,313.35,Standard King,0.69,1,2,G14657
17518,2022-12-10,2022-12-15,382.1,Deluxe Queen,0.87,21,5,G15958
17519,2022-12-10,2022-12-15,515.79,Executive Suite,0.8,90,5,G10559
17520,2022-12-10,2022-12-12,359.62,Deluxe Queen,0.77,7,2,G93172
17521,2022-12-10,2022-12-11,307.85,Standard King,0.84,7,1,G64896
17522,2022-12-11,2022-12-16,313.38,Standard King,0.78,3,5,G87341
17523,2022-12-11,2022-12-14,797.53,Presidential Suite,0.87,7,3,G90284
17524,2022-12-11,2022-12-12,826.12,Presidential Suite,0.79,14,1,G15549
17525,2022-12-11,2022-12-14,289.97,Standard Double,0.89,7,3,G36534
17526,2022-12-11,2022-12-13,795.13,Presidential Suite,0.68,14,2,G92531
17527,2022-12-11,2022-12-13,480.04,Executive Suite,0.71,1,2,G58532
17528,2022-12-11,2022-12-14,259.1,Standard Double,0.75,1,3,G61338
17529,2022-12-11,2022-12-13,376.27,Deluxe Queen,0.81,14,2,G15100
17530,2022-12-11,2022-12-16,492.92,Executive Suite,0.77,21,5,G27441
17531,2022-12-11,2022-12-12,308.08,Standard King,0.71,1,1,G18029
17532,2022-12-11,2022-12-12,489.56,Executive Suite,0.66,1,1,G66306
17533,2022-12-11,2022-12-14,813.77,Presidential Suite,0.71,14,3,G41742
17534,2022-12-11,2022-12-14,368.67,Deluxe Queen,0.67,14,3,G49481
17535,2022-12-11,2022-12-16,333.33,Standard King,0.75,1,5,G27508
17536,2022-12-11,2022-12-13,308.65,Standard King,0.88,14,2,G25809
17537,2022-12-11,2022-12-14,345.08,Deluxe Queen,0.88,7,3,G49052
17538,2022-12-11,2022-12-14,305.83,Standard King,0.72,1,3,G12930
17539,2022-12-11,2022-12-12,309.26,Standard King,0.65,14,1,G22649
17540,2022-12-11,2022-12-13,305.18,Standard King,0.79,7,2,G98090
17541,2022-12-11,2022-12-12,310.59,Standard King,0.8,1,1,G74003
17542,2022-12-11,2022-12-16,798.84,Presidential Suite,0.84,3,5,G89189
17543,2022-12-11,2022-12-12,383.93,Deluxe Queen,0.9,30,1,G34090
17544,2022-12-11,2022-12-14,806.23,Presidential Suite,0.75,7,3,G73988
17545,2022-12-11,2022-12-15,491.44,Executive Suite,0.89,7,4,G88129
17546,2022-12-11,2022-12-16,498.33,Executive Suite,0.67,3,5,G46054
17547,2022-12-11,2022-12-12,277.07,Standard Double,0.8,7,1,G61394
17548,2022-12-11,2022-12-12,335.84,Standard King,0.77,1,1,G34600
17549,2022-12-11,2022-12-13,283.85,Standard Double,0.83,7,2,G65233
17550,2022-12-11,2022-12-16,274.6,Standard Double,0.76,14,5,G87031
17551,2022-12-11,2022-12-14,311.66,Standard King,0.79,14,3,G69044
17552,2022-12-11,2022-12-14,487.82,Executive Suite,0.73,1,3,G75857
17553,2022-12-11,2022-12-13,302.56,Standard King,0.69,7,2,G31052
17554,2022-12-11,2022-12-12,829.17,Presidential Suite,0.67,14,1,G75549
17555,2022-12-11,2022-12-12,352.06,Deluxe Queen,0.9,3,1,G60434
17556,2022-12-11,2022-12-12,319.41,Standard King,0.83,7,1,G15553
17557,2022-12-11,2022-12-12,294.95,Standard Double,0.73,1,1,G31024
17558,2022-12-12,2022-12-13,699.49,Presidential Suite,0.76,3,1,G13444
17559,2022-12-12,2022-12-14,686.61,Presidential Suite,0.83,3,2,G94425
17560,2022-12-12,2022-12-14,286.38,Deluxe Queen,0.89,1,2,G34795
17561,2022-12-12,2022-12-14,273.21,Standard King,0.88,1,2,G54827
17562,2022-12-12,2022-12-15,692.76,Presidential Suite,0.71,30,3,G78457
17563,2022-12-12,2022-12-17,417.84,Executive Suite,0.81,3,5,G89876
17564,2022-12-12,2022-12-15,223.61,Standard Double,0.84,7,3,G54600
17565,2022-12-12,2022-12-14,679.29,Presidential Suite,0.82,1,2,G34270
17566,2022-12-12,2022-12-14,317.34,Deluxe Queen,0.84,3,2,G99247
17567,2022-12-12,2022-12-14,248.06,Standard King,0.87,7,2,G19180
17568,2022-12-12,2022-12-15,677.43,Presidential Suite,0.72,7,3,G99295
17569,2022-12-12,2022-12-15,408.91,Executive Suite,0.69,14,3,G91234
17570,2022-12-12,2022-12-13,220.76,Standard Double,0.81,3,1,G57586
17571,2022-12-12,2022-12-15,232.24,Standard Double,0.82,7,3,G28271
17572,2022-12-12,2022-12-16,431.28,Executive Suite,0.84,14,4,G53639
17573,2022-12-12,2022-12-14,274.6,Standard King,0.82,21,2,G44626
17574,2022-12-12,2022-12-15,241.84,Standard Double,0.84,1,3,G58228
17575,2022-12-12,2022-12-13,314.55,Deluxe Queen,0.67,3,1,G65419
17576,2022-12-12,2022-12-16,415.33,Executive Suite,0.85,7,4,G84659
17577,2022-12-13,2022-12-15,239.56,Standard Double,0.66,3,2,G36264
17578,2022-12-13,2022-12-14,430.36,Executive Suite,0.84,3,1,G36031
17579,2022-12-13,2022-12-15,248.44,Standard King,0.83,21,2,G28380
17580,2022-12-13,2022-12-14,422.86,Executive Suite,0.87,3,1,G97261
17581,2022-12-13,2022-12-15,266.64,Standard King,0.83,21,2,G34912
17582,2022-12-13,2022-12-14,211.72,Standard Double,0.88,14,1,G79926
17583,2022-12-13,2022-12-14,273.52,Standard King,0.83,30,1,G41558
17584,2022-12-13,2022-12-14,239.9,Standard Double,0.69,90,1,G62671
17585,2022-12-13,2022-12-14,308.46,Deluxe Queen,0.67,7,1,G67451
17586,2022-12-13,2022-12-14,409.12,Executive Suite,0.88,3,1,G40507
17587,2022-12-13,2022-12-15,228.67,Standard Double,0.78,1,2,G15215
17588,2022-12-13,2022-12-14,239.33,Standard Double,0.86,3,1,G48010
17589,2022-12-13,2022-12-15,690.85,Presidential Suite,0.72,7,2,G26887
17590,2022-12-13,2022-12-15,214.5,Standard Double,0.8,3,2,G12588
17591,2022-12-13,2022-12-15,221.18,Standard Double,0.81,21,2,G18091
17592,2022-12-13,2022-12-14,404.28,Executive Suite,0.86,1,1,G48461
17593,2022-12-13,2022-12-14,666.92,Presidential Suite,0.7,7,1,G64296
17594,2022-12-13,2022-12-14,287.26,Deluxe Queen,0.66,1,1,G15256
17595,2022-12-13,2022-12-14,312.4,Deluxe Queen,0.74,1,1,G11223
17596,2022-12-13,2022-12-16,251.03,Standard King,0.79,7,3,G15098
17597,2022-12-13,2022-12-16,414.11,Executive Suite,0.85,3,3,G94866
17598,2022-12-14,2022-12-16,289.64,Deluxe Queen,0.67,3,2,G62840
17599,2022-12-14,2022-12-15,232.67,Standard Double,0.88,14,1,G72145
17600,2022-12-14,2022-12-15,237.41,Standard Double,0.78,14,1,G25054
17601,2022-12-14,2022-12-15,248.58,Standard Double,0.83,1,1,G32828
17602,2022-12-14,2022-12-15,431.34,Executive Suite,0.8,14,1,G44504
17603,2022-12-14,2022-12-15,211.43,Standard Double,0.89,21,1,G11365
17604,2022-12-14,2022-12-18,323.15,Deluxe Queen,0.73,1,4,G38239
17605,2022-12-14,2022-12-15,243.97,Standard Double,0.87,3,1,G34496
17606,2022-12-14,2022-12-15,247.78,Standard King,0.79,14,1,G50131
17607,2022-12-14,2022-12-17,317.55,Deluxe Queen,0.66,3,3,G77837
17608,2022-12-14,2022-12-15,426.27,Executive Suite,0.82,7,1,G26820
17609,2022-12-14,2022-12-15,315.63,Deluxe Queen,0.66,3,1,G98100
17610,2022-12-14,2022-12-16,246.91,Standard Double,0.79,14,2,G19748
17611,2022-12-14,2022-12-19,699.32,Presidential Suite,0.72,14,5,G17722
17612,2022-12-14,2022-12-16,242.45,Standard Double,0.69,7,2,G91832
17613,2022-12-14,2022-12-15,435.16,Executive Suite,0.68,14,1,G94264
17614,2022-12-14,2022-12-16,268.15,Standard King,0.83,21,2,G53965
17615,2022-12-14,2022-12-15,694.54,Presidential Suite,0.74,1,1,G93351
17616,2022-12-15,2022-12-18,313.31,Deluxe Queen,0.76,1,3,G94511
17617,2022-12-15,2022-12-17,266.67,Standard King,0.81,14,2,G61604
17618,2022-12-15,2022-12-17,433.27,Executive Suite,0.66,21,2,G19184
17619,2022-12-15,2022-12-18,270.12,Standard King,0.77,14,3,G45532
17620,2022-12-15,2022-12-17,248.27,Standard King,0.8,7,2,G40615
17621,2022-12-15,2022-12-17,415.72,Executive Suite,0.65,1,2,G27662
17622,2022-12-15,2022-12-17,323.43,Deluxe Queen,0.81,14,2,G20911
17623,2022-12-15,2022-12-18,255.14,Standard King,0.76,90,3,G33385
17624,2022-12-15,2022-12-17,232.48,Standard Double,0.75,14,2,G60774
17625,2022-12-15,2022-12-17,248.15,Standard King,0.69,60,2,G52649
17626,2022-12-15,2022-12-17,237.17,Standard Double,0.75,21,2,G99388
17627,2022-12-15,2022-12-17,696.65,Presidential Suite,0.84,7,2,G21460
17628,2022-12-15,2022-12-16,232.19,Standard Double,0.66,3,1,G84447
17629,2022-12-15,2022-12-17,273.83,Standard King,0.75,90,2,G73361
17630,2022-12-15,2022-12-16,277.8,Standard King,0.71,7,1,G37103
17631,2022-12-15,2022-12-17,280.15,Standard King,0.66,60,2,G61254
17632,2022-12-15,2022-12-17,423.21,Executive Suite,0.83,1,2,G56428
17633,2022-12-15,2022-12-16,231.05,Standard Double,0.86,1,1,G16378
17634,2022-12-15,2022-12-16,662.13,Presidential Suite,0.81,3,1,G57278
17635,2022-12-15,2022-12-17,237.67,Standard Double,0.66,7,2,G58597
17636,2022-12-16,2022-12-17,297.47,Deluxe Queen,0.72,7,1,G18851
17637,2022-12-16,2022-12-18,257.95,Standard King,0.74,3,2,G33600
17638,2022-12-16,2022-12-21,685.43,Presidential Suite,0.66,7,5,G62288
17639,2022-12-16,2022-12-19,233.25,Standard Double,0.84,7,3,G50697
17640,2022-12-16,2022-12-17,695.09,Presidential Suite,0.72,7,1,G11880
17641,2022-12-16,2022-12-21,252.86,Standard King,0.72,3,5,G22265
17642,2022-12-16,2022-12-18,240.67,Standard Double,0.66,3,2,G97540
17643,2022-12-16,2022-12-19,221.16,Standard Double,0.87,3,3,G23790
17644,2022-12-16,2022-12-18,317.74,Deluxe Queen,0.86,30,2,G33247
17645,2022-12-16,2022-12-19,672.89,Presidential Suite,0.79,3,3,G14689
17646,2022-12-16,2022-12-17,285.37,Standard King,0.72,3,1,G66275
17647,2022-12-16,2022-12-20,431.51,Executive Suite,0.74,7,4,G36657
17648,2022-12-16,2022-12-20,322.7,Deluxe Queen,0.82,3,4,G74723
17649,2022-12-16,2022-12-21,293.08,Deluxe Queen,0.78,7,5,G32384
17650,2022-12-16,2022-12-17,228.33,Standard Double,0.66,21,1,G74563
17651,2022-12-16,2022-12-17,663.56,Presidential Suite,0.81,1,1,G10723
17652,2022-12-16,2022-12-17,666.09,Presidential Suite,0.85,30,1,G63086
17653,2022-12-16,2022-12-18,233.89,Standard Double,0.74,7,2,G78190
17654,2022-12-16,2022-12-18,692.27,Presidential Suite,0.75,21,2,G83728
17655,2022-12-16,2022-12-18,229.95,Standard Double,0.87,3,2,G16288
17656,2022-12-16,2022-12-18,293.94,Deluxe Queen,0.83,14,2,G62255
17657,2022-12-16,2022-12-18,227.37,Standard Double,0.69,1,2,G71110
17658,2022-12-16,2022-12-17,402.79,Executive Suite,0.85,3,1,G14928
17659,2022-12-17,2022-12-20,480.77,Executive Suite,0.73,7,3,G64036
17660,2022-12-17,2022-12-19,373.84,Deluxe Queen,0.83,30,2,G87037
17661,2022-12-17,2022-12-19,360.32,Deluxe Queen,0.71,3,2,G91888
17662,2022-12-17,2022-12-20,830.91,Presidential Suite,0.76,14,3,G45969
17663,2022-12-17,2022-12-19,352.61,Deluxe Queen,0.66,1,2,G40576
17664,2022-12-17,2022-12-19,806.76,Presidential Suite,0.81,1,2,G49801
17665,2022-12-17,2022-12-20,353.95,Deluxe Queen,0.82,3,3,G67824
17666,2022-12-17,2022-12-19,315.11,Standard King,0.89,1,2,G18118
17667,2022-12-17,2022-12-19,808.17,Presidential Suite,0.77,14,2,G50102
17668,2022-12-17,2022-12-18,495.69,Executive Suite,0.7,7,1,G43413
17669,2022-12-17,2022-12-18,328.42,Standard King,0.88,1,1,G31750
17670,2022-12-17,2022-12-20,501.49,Executive Suite,0.7,1,3,G62362
17671,2022-12-17,2022-12-20,267.69,Standard Double,0.69,21,3,G65902
17672,2022-12-17,2022-12-18,496.13,Executive Suite,0.8,7,1,G15796
17673,2022-12-17,2022-12-22,255.79,Standard Double,0.73,3,5,G91485
17674,2022-12-17,2022-12-18,500.08,Executive Suite,0.83,3,1,G65252
17675,2022-12-17,2022-12-20,367.09,Deluxe Queen,0.85,3,3,G42839
17676,2022-12-17,2022-12-19,280.12,Standard Double,0.73,3,2,G40482
17677,2022-12-17,2022-12-18,817.02,Presidential Suite,0.7,21,1,G43260
17678,2022-12-17,2022-12-24,519.2,Executive Suite,0.66,7,7,G25702
17679,2022-12-17,2022-12-19,356.77,Deluxe Queen,0.68,90,2,G63009
17680,2022-12-17,2022-12-18,384.53,Deluxe Queen,0.87,7,1,G20056
17681,2022-12-17,2022-12-18,371.51,Deluxe Queen,0.77,7,1,G88764
17682,2022-12-17,2022-12-20,279.72,Standard Double,0.82,14,3,G77683
17683,2022-12-17,2022-12-18,517.75,Executive Suite,0.83,1,1,G93529
17684,2022-12-17,2022-12-18,336.48,Standard King,0.85,90,1,G19232
17685,2022-12-17,2022-12-18,324.25,Standard King,0.84,90,1,G55490
17686,2022-12-17,2022-12-19,375.14,Deluxe Queen,0.77,1,2,G78272
17687,2022-12-17,2022-12-19,267.17,Standard Double,0.73,30,2,G55882
17688,2022-12-17,2022-12-21,273.31,Standard Double,0.86,3,4,G16006
17689,2022-12-17,2022-12-20,323.79,Standard King,0.83,1,3,G17274
17690,2022-12-17,2022-12-19,500.33,Executive Suite,0.73,21,2,G14530
17691,2022-12-17,2022-12-20,352.6,Deluxe Queen,0.88,7,3,G93497
17692,2022-12-17,2022-12-19,508.52,Executive Suite,0.76,3,2,G38478
17693,2022-12-18,2022-12-23,265.76,Standard Double,0.67,7,5,G56699
17694,2022-12-18,2022-12-21,288.24,Standard Double,0.73,1,3,G64492
17695,2022-12-18,2022-12-20,280.65,Standard Double,0.85,14,2,G30481
17696,2022-12-18,2022-12-20,371.1,Deluxe Queen,0.67,7,2,G79139
17697,2022-12-18,2022-12-20,327.82,Standard King,0.77,14,2,G17887
17698,2022-12-18,2022-12-22,482.73,Executive Suite,0.67,3,4,G97778
17699,2022-12-18,2022-12-20,375.64,Deluxe Queen,0.87,3,2,G17889
17700,2022-12-18,2022-12-20,288.01,Standard Double,0.82,3,2,G36510
17701,2022-12-18,2022-12-20,382.09,Deluxe Queen,0.68,3,2,G78194
17702,2022-12-18,2022-12-23,325.03,Standard King,0.77,7,5,G53055
17703,2022-12-18,2022-12-19,345.01,Deluxe Queen,0.77,30,1,G25913
17704,2022-12-18,2022-12-22,358.78,Deluxe Queen,0.81,7,4,G10853
17705,2022-12-18,2022-12-21,321.27,Standard King,0.74,3,3,G94524
