Date of booking,Room type,Daily room rate,Occupancy status,Season,Special event indicator,Revenue generated,Guest satisfaction rating,Cancellation status
30-06-2022,Standard,260.09,Available,Peak,0,13378.49,4,Completed
30-06-2022,Standard,270.86,Occupied,Peak,1,15377.49,4,Completed
30-06-2022,Standard,215.71,Available,Off-Peak,0,20106.82,4,Completed
30-06-2022,Deluxe,328.35,Occupied,Off-Peak,1,19556.07,5,Completed
30-06-2022,Standard,484.49,Occupied,Peak,1,12249.53,4,Completed
30-06-2022,Standard,358.61,Available,Off-Peak,0,17430.16,2,Completed
30-06-2022,Deluxe,235.18,Occupied,Peak,0,9360.72,1,Completed
30-06-2022,Suite,385.17,Occupied,Peak,0,17252.07,4,Completed
30-06-2022,Standard,276.25,Occupied,Off-Peak,0,15742.48,4,Completed
30-06-2022,Standard,403.09,Occupied,Off-Peak,0,16894.9,2,Completed
30-06-2022,Standard,360.5,Occupied,Peak,0,13512.78,3,Cancelled
30-06-2022,Standard,79.26,Occupied,Peak,0,25420.36,4,Completed
30-06-2022,Suite,224.69,Occupied,Off-Peak,1,10493.5,4,Cancelled
30-06-2022,Suite,370.83,Available,Off-Peak,0,19857.76,4,Completed
01-07-2022,Deluxe,311.37,Occupied,Off-Peak,0,9841.51,2,Completed
01-07-2022,Standard,223.22,Occupied,Off-Peak,0,17521.72,4,Completed
01-07-2022,Deluxe,252.48,Occupied,Off-Peak,0,17878.95,4,Completed
01-07-2022,Deluxe,157.03,Occupied,Peak,0,15274.88,5,Completed
01-07-2022,Suite,293.37,Occupied,Peak,0,12523.38,4,Completed
01-07-2022,Deluxe,465.8,Occupied,Off-Peak,0,15705.67,4,Completed
01-07-2022,Deluxe,360.37,Occupied,Off-Peak,0,16335.05,4,Completed
01-07-2022,Deluxe,464.28,Available,Peak,0,23949.68,3,Completed
01-07-2022,Standard,366.18,Available,Off-Peak,0,10638.3,2,Cancelled
01-07-2022,Suite,377.06,Available,Peak,0,12220.43,5,Cancelled
01-07-2022,Deluxe,448.06,Occupied,Peak,0,16423.68,4,Cancelled
01-07-2022,Deluxe,328.29,Occupied,Peak,0,13719.73,4,Completed
01-07-2022,Standard,285.96,Available,Off-Peak,0,14499.79,5,Cancelled
01-07-2022,Deluxe,377.45,Occupied,Peak,1,20351.76,5,Completed
01-07-2022,Deluxe,409.04,Available,Peak,0,898.67,4,Cancelled
01-07-2022,Standard,264,Occupied,Off-Peak,0,12010.25,1,Completed
01-07-2022,Standard,245.88,Occupied,Off-Peak,0,6288.15,3,Completed
01-07-2022,Deluxe,310.41,Available,Off-Peak,0,9020.92,5,Completed
01-07-2022,Deluxe,362.36,Available,Peak,0,27023.12,3,Completed
01-07-2022,Deluxe,359.86,Available,Off-Peak,0,17990.84,5,Completed
01-07-2022,Standard,193.19,Available,Off-Peak,0,19757.82,1,Completed
01-07-2022,Deluxe,443.37,Occupied,Peak,0,14597.35,4,Completed
01-07-2022,Standard,251.91,Occupied,Off-Peak,0,18793.57,4,Completed
01-07-2022,Standard,280.12,Available,Off-Peak,0,6167.18,3,Completed
02-07-2022,Standard,232.3,Occupied,Peak,1,20191.49,5,Cancelled
02-07-2022,Standard,502.37,Occupied,Off-Peak,0,10900.78,4,Completed
02-07-2022,Standard,318.16,Occupied,Off-Peak,1,12343.42,2,Completed
02-07-2022,Standard,236.18,Occupied,Off-Peak,0,17525.76,3,Completed
02-07-2022,Standard,364.79,Occupied,Off-Peak,0,16582.23,4,Cancelled
02-07-2022,Standard,357.69,Occupied,Peak,0,15423.1,3,Completed
02-07-2022,Deluxe,285.92,Available,Peak,0,8184.52,5,Completed
02-07-2022,Standard,363.05,Available,Off-Peak,0,15499.07,2,Completed
02-07-2022,Standard,238.1,Occupied,Off-Peak,0,19802.81,3,Completed
02-07-2022,Suite,263.03,Occupied,Off-Peak,0,12337.56,2,Completed
02-07-2022,Standard,149.23,Occupied,Off-Peak,0,21574.69,2,Completed
02-07-2022,Deluxe,200.7,Occupied,Peak,0,10636.54,3,Completed
02-07-2022,Standard,435.57,Occupied,Off-Peak,0,15032.74,5,Completed
02-07-2022,Standard,423.11,Occupied,Off-Peak,0,22676.64,1,Completed
02-07-2022,Deluxe,304.93,Occupied,Off-Peak,0,11593,2,Completed
02-07-2022,Deluxe,424.72,Occupied,Off-Peak,0,20269.93,3,Completed
02-07-2022,Suite,287.99,Occupied,Off-Peak,0,24873.26,4,Completed
02-07-2022,Deluxe,281.74,Occupied,Off-Peak,0,15855.22,4,Completed
02-07-2022,Suite,304.24,Occupied,Off-Peak,0,12364.92,4,Completed
02-07-2022,Standard,290.63,Occupied,Off-Peak,0,11136.31,1,Completed
02-07-2022,Standard,283.86,Occupied,Off-Peak,0,21523.01,4,Completed
02-07-2022,Standard,385.75,Available,Peak,0,21383.47,4,Completed
02-07-2022,Standard,311.26,Occupied,Off-Peak,0,22246.55,4,Cancelled
02-07-2022,Deluxe,353.44,Available,Off-Peak,0,14835.81,3,Completed
03-07-2022,Deluxe,377.35,Occupied,Peak,0,20189.03,4,Completed
03-07-2022,Standard,329.11,Available,Off-Peak,1,14755.8,3,Completed
03-07-2022,Suite,227.23,Occupied,Peak,0,10584.72,2,Completed
03-07-2022,Suite,198.54,Available,Off-Peak,0,20620.88,3,Completed
03-07-2022,Standard,311.16,Occupied,Off-Peak,0,23169.35,3,Completed
03-07-2022,Standard,287.16,Available,Off-Peak,0,9896.99,2,Cancelled
03-07-2022,Standard,306.55,Occupied,Off-Peak,0,9802.85,4,Completed
03-07-2022,Standard,298.8,Occupied,Peak,0,15199.91,5,Completed
03-07-2022,Standard,493.77,Available,Off-Peak,0,19780.64,4,Cancelled
03-07-2022,Deluxe,200.23,Occupied,Peak,1,9330.9,3,Cancelled
03-07-2022,Standard,150.75,Available,Peak,0,16135.08,4,Completed
03-07-2022,Standard,324.93,Occupied,Off-Peak,0,12047.87,4,Cancelled
03-07-2022,Suite,271.77,Occupied,Off-Peak,0,18504.15,3,Completed
03-07-2022,Deluxe,323.71,Available,Peak,0,11010.57,4,Completed
03-07-2022,Suite,343.79,Occupied,Off-Peak,0,18859.02,4,Completed
03-07-2022,Standard,396.31,Occupied,Off-Peak,0,14208.93,2,Completed
03-07-2022,Standard,186.96,Available,Off-Peak,0,10314.3,3,Completed
03-07-2022,Deluxe,258.25,Available,Off-Peak,0,15318.45,2,Cancelled
03-07-2022,Standard,332.16,Available,Off-Peak,0,5310.13,5,Completed
03-07-2022,Standard,357.78,Occupied,Off-Peak,0,12204.53,1,Completed
03-07-2022,Deluxe,464.51,Occupied,Peak,0,16687.01,2,Completed
03-07-2022,Deluxe,371.68,Occupied,Off-Peak,0,6141.23,3,Completed
03-07-2022,Standard,295.74,Occupied,Off-Peak,0,2144.32,5,Completed
03-07-2022,Standard,233.22,Available,Peak,0,3303.16,3,Completed
04-07-2022,Standard,257.68,Occupied,Peak,0,21635.64,4,Completed
04-07-2022,Standard,255.55,Occupied,Peak,1,14616.2,4,Completed
04-07-2022,Standard,349.14,Occupied,Off-Peak,0,12337.67,4,Cancelled
04-07-2022,Standard,319.27,Available,Off-Peak,1,19725.77,5,Cancelled
04-07-2022,Standard,200.73,Available,Off-Peak,0,12977.75,1,Completed
04-07-2022,Suite,267.31,Occupied,Off-Peak,0,16342.31,5,Cancelled
04-07-2022,Deluxe,365.82,Occupied,Off-Peak,0,15128.78,5,Completed
04-07-2022,Deluxe,326.37,Available,Off-Peak,0,12645,5,Completed
04-07-2022,Standard,342.65,Occupied,Peak,0,16470.73,4,Completed
04-07-2022,Standard,328.72,Occupied,Peak,0,18866.31,5,Cancelled
04-07-2022,Standard,421.98,Occupied,Off-Peak,1,14075.47,2,Cancelled
04-07-2022,Standard,317.7,Occupied,Off-Peak,0,12697.22,3,Completed
04-07-2022,Standard,271.05,Occupied,Off-Peak,1,13287.44,3,Completed
04-07-2022,Deluxe,231.32,Available,Off-Peak,0,3510.44,2,Completed
04-07-2022,Deluxe,318.72,Occupied,Peak,1,16415.3,4,Completed
04-07-2022,Deluxe,116.95,Occupied,Off-Peak,0,8954.44,2,Completed
04-07-2022,Standard,286.18,Available,Off-Peak,0,18148.59,1,Completed
04-07-2022,Suite,284.56,Available,Peak,0,14547.88,4,Completed
04-07-2022,Standard,197.66,Occupied,Off-Peak,1,15525.61,5,Completed
04-07-2022,Standard,230.38,Occupied,Off-Peak,0,18501.65,4,Completed
04-07-2022,Standard,360.72,Occupied,Off-Peak,0,10367.38,5,Completed
04-07-2022,Deluxe,317.3,Occupied,Off-Peak,0,16846.24,4,Completed
04-07-2022,Suite,307.63,Occupied,Peak,0,16338.11,5,Completed
04-07-2022,Standard,322.98,Occupied,Peak,0,14076.1,3,Cancelled
05-07-2022,Suite,306.95,Occupied,Off-Peak,0,10359.07,5,Cancelled
05-07-2022,Suite,393.21,Occupied,Off-Peak,0,17976.19,2,Completed
05-07-2022,Standard,309.26,Occupied,Peak,0,18517.27,5,Completed
05-07-2022,Standard,190.63,Occupied,Peak,0,15568.01,4,Completed
05-07-2022,Standard,422.26,Occupied,Off-Peak,0,9648.49,4,Completed
05-07-2022,Suite,327.78,Occupied,Off-Peak,1,12362.75,4,Completed
05-07-2022,Standard,255.81,Occupied,Off-Peak,0,14698.34,5,Cancelled
05-07-2022,Deluxe,205.99,Occupied,Peak,0,18442.47,5,Completed
05-07-2022,Standard,329.69,Occupied,Peak,0,7082.55,2,Completed
05-07-2022,Deluxe,291.21,Occupied,Peak,1,12180.98,2,Completed
05-07-2022,Standard,418.06,Occupied,Off-Peak,0,12986.64,1,Completed
05-07-2022,Deluxe,274.06,Available,Peak,0,14583.89,2,Completed
05-07-2022,Suite,237.2,Available,Off-Peak,1,8493.37,3,Cancelled
05-07-2022,Suite,367.18,Occupied,Off-Peak,0,13912.34,4,Completed
05-07-2022,Suite,369.4,Available,Peak,0,13447.58,3,Completed
05-07-2022,Standard,312.65,Occupied,Off-Peak,0,9812.04,4,Completed
05-07-2022,Deluxe,350.73,Occupied,Off-Peak,0,14410.16,3,Cancelled
05-07-2022,Standard,297.17,Available,Off-Peak,0,12294.15,4,Completed
05-07-2022,Standard,317.54,Occupied,Off-Peak,0,17477.93,2,Completed
05-07-2022,Deluxe,387.37,Occupied,Peak,0,10573.36,4,Completed
05-07-2022,Standard,346.9,Occupied,Peak,0,15449.17,4,Completed
05-07-2022,Deluxe,287.3,Occupied,Off-Peak,1,10958.06,3,Cancelled
05-07-2022,Suite,401.43,Occupied,Off-Peak,0,12001.23,3,Cancelled
05-07-2022,Standard,122.64,Occupied,Peak,0,16486.46,2,Completed
06-07-2022,Deluxe,453.91,Occupied,Off-Peak,0,16173.59,5,Completed
06-07-2022,Standard,172.05,Occupied,Off-Peak,0,12914.89,4,Completed
06-07-2022,Standard,252.97,Occupied,Peak,0,13652.95,4,Completed
06-07-2022,Standard,296.93,Available,Off-Peak,0,7731.97,2,Completed
06-07-2022,Suite,289.01,Available,Peak,1,22013.82,2,Completed
06-07-2022,Suite,375.48,Occupied,Off-Peak,0,18437.28,1,Completed
06-07-2022,Suite,220.66,Occupied,Off-Peak,0,18257.24,1,Completed
06-07-2022,Suite,319.56,Available,Peak,0,7024.84,2,Completed
06-07-2022,Standard,256.63,Occupied,Off-Peak,0,12022.55,2,Completed
06-07-2022,Standard,322.14,Occupied,Off-Peak,0,13327.27,4,Completed
06-07-2022,Deluxe,295.14,Occupied,Off-Peak,0,5344.69,3,Completed
06-07-2022,Standard,306.97,Available,Peak,0,19449.75,3,Completed
06-07-2022,Standard,258.76,Occupied,Off-Peak,0,22269.42,4,Completed
06-07-2022,Standard,261.75,Occupied,Off-Peak,0,25309.67,4,Completed
06-07-2022,Deluxe,321.55,Occupied,Off-Peak,0,9770.58,4,Completed
06-07-2022,Deluxe,370.78,Occupied,Off-Peak,0,15586.62,3,Completed
06-07-2022,Standard,255.13,Occupied,Peak,0,21614.09,5,Completed
06-07-2022,Standard,234.84,Occupied,Peak,0,13731.91,5,Completed
06-07-2022,Deluxe,346.01,Occupied,Off-Peak,0,12165.06,3,Completed
06-07-2022,Deluxe,297.56,Occupied,Peak,0,5669.91,1,Completed
06-07-2022,Standard,362.29,Occupied,Off-Peak,1,20663.11,5,Completed
06-07-2022,Deluxe,232.07,Available,Off-Peak,0,14903.7,5,Completed
06-07-2022,Standard,166.54,Available,Off-Peak,0,11353.29,1,Cancelled
06-07-2022,Standard,260.02,Occupied,Off-Peak,1,16419.29,1,Cancelled
07-07-2022,Deluxe,242.52,Occupied,Off-Peak,0,15765.03,5,Completed
07-07-2022,Deluxe,294.09,Occupied,Off-Peak,1,15841.3,3,Completed
07-07-2022,Standard,252.24,Occupied,Peak,0,13914.51,5,Cancelled
07-07-2022,Deluxe,355.58,Available,Peak,0,23111.79,2,Completed
07-07-2022,Deluxe,278.39,Occupied,Peak,1,14331.7,5,Completed
07-07-2022,Deluxe,311.29,Occupied,Off-Peak,0,23096.61,1,Completed
07-07-2022,Deluxe,311.82,Available,Off-Peak,0,17820.58,3,Completed
07-07-2022,Deluxe,314.62,Available,Peak,0,16755.85,5,Cancelled
07-07-2022,Standard,298.19,Occupied,Off-Peak,0,14433.63,2,Completed
07-07-2022,Standard,338.3,Occupied,Peak,0,19869.78,2,Completed
07-07-2022,Standard,240.33,Occupied,Off-Peak,0,15564.96,5,Completed
07-07-2022,Standard,404.96,Available,Peak,0,10339.34,2,Cancelled
07-07-2022,Deluxe,282.26,Available,Off-Peak,0,10172.54,1,Completed
07-07-2022,Deluxe,201.63,Occupied,Off-Peak,0,17112.42,3,Cancelled
07-07-2022,Standard,314.11,Occupied,Off-Peak,0,10463.11,4,Completed
07-07-2022,Standard,236.16,Occupied,Peak,0,14688.84,4,Completed
07-07-2022,Standard,349.9,Occupied,Off-Peak,0,20285.92,5,Cancelled
07-07-2022,Standard,465.72,Occupied,Peak,0,16519.85,4,Cancelled
07-07-2022,Deluxe,241.01,Occupied,Off-Peak,0,11389.33,3,Completed
07-07-2022,Standard,324.93,Occupied,Off-Peak,0,22049.94,3,Completed
07-07-2022,Deluxe,168.34,Available,Off-Peak,0,17739.38,5,Cancelled
07-07-2022,Suite,334.04,Occupied,Off-Peak,0,20088.96,4,Completed
07-07-2022,Standard,233.57,Occupied,Off-Peak,1,3662.21,5,Completed
07-07-2022,Standard,253.14,Occupied,Off-Peak,0,16654.26,5,Completed
08-07-2022,Standard,217.4,Available,Peak,0,19210.79,3,Cancelled
08-07-2022,Deluxe,354.91,Occupied,Off-Peak,0,23501.44,4,Completed
08-07-2022,Deluxe,375.55,Available,Peak,0,7680.91,4,Completed
08-07-2022,Standard,301.75,Occupied,Peak,0,21030.57,2,Cancelled
08-07-2022,Deluxe,235.17,Available,Off-Peak,0,23221.9,1,Completed
08-07-2022,Suite,419.21,Available,Off-Peak,0,4913.56,5,Completed
08-07-2022,Standard,243.72,Occupied,Peak,0,17392.96,4,Completed
08-07-2022,Standard,137.85,Available,Off-Peak,0,18088.1,4,Cancelled
08-07-2022,Suite,334.38,Occupied,Peak,1,13364.96,4,Completed
08-07-2022,Deluxe,217.14,Occupied,Off-Peak,0,12549.53,4,Completed
08-07-2022,Suite,374.15,Occupied,Off-Peak,0,18339.27,2,Completed
08-07-2022,Deluxe,271.41,Occupied,Off-Peak,0,11925.09,4,Completed
08-07-2022,Suite,345.28,Available,Off-Peak,0,13913.75,3,Completed
08-07-2022,Standard,405.11,Available,Peak,0,19062.17,5,Completed
08-07-2022,Deluxe,209.34,Occupied,Off-Peak,1,23770.22,4,Completed
08-07-2022,Suite,257.55,Occupied,Peak,0,17689.92,5,Completed
08-07-2022,Deluxe,294.32,Occupied,Peak,0,15667.42,3,Cancelled
08-07-2022,Standard,415.32,Occupied,Off-Peak,0,12418.01,5,Completed
08-07-2022,Standard,250.62,Occupied,Peak,0,9947,5,Cancelled
08-07-2022,Standard,255.41,Available,Off-Peak,0,20547.89,4,Completed
08-07-2022,Standard,335.86,Occupied,Off-Peak,0,14232.75,3,Completed
08-07-2022,Standard,256.71,Occupied,Peak,0,20753.52,3,Cancelled
08-07-2022,Deluxe,311.44,Available,Off-Peak,0,13352.24,4,Cancelled
08-07-2022,Deluxe,183.63,Occupied,Off-Peak,0,11753.56,4,Completed
09-07-2022,Standard,466.07,Occupied,Off-Peak,1,17103.99,3,Completed
09-07-2022,Deluxe,198.92,Occupied,Off-Peak,1,14617.32,4,Completed
09-07-2022,Standard,275.87,Occupied,Peak,0,8972.36,4,Completed
09-07-2022,Standard,297.56,Available,Off-Peak,0,24086.84,1,Completed
09-07-2022,Standard,443.45,Occupied,Off-Peak,1,11865.08,1,Completed
09-07-2022,Deluxe,200.64,Occupied,Off-Peak,0,19637.96,1,Completed
09-07-2022,Standard,448.78,Occupied,Peak,0,19209.28,2,Completed
09-07-2022,Standard,356.79,Occupied,Peak,0,8702.69,3,Completed
09-07-2022,Standard,331.28,Available,Off-Peak,0,9988.06,5,Completed
09-07-2022,Suite,226.15,Available,Off-Peak,0,13492.45,3,Cancelled
09-07-2022,Standard,342.84,Available,Off-Peak,0,10671.77,1,Cancelled
09-07-2022,Deluxe,245.74,Occupied,Off-Peak,1,23632.28,3,Completed
09-07-2022,Deluxe,395,Occupied,Off-Peak,0,13999.12,5,Completed
09-07-2022,Deluxe,227.17,Occupied,Off-Peak,0,19448.75,3,Completed
09-07-2022,Suite,291.51,Occupied,Peak,1,17568.19,5,Completed
09-07-2022,Standard,258.35,Occupied,Off-Peak,0,16320.11,2,Completed
09-07-2022,Standard,225.94,Occupied,Peak,0,15201.61,2,Cancelled
09-07-2022,Suite,355.6,Available,Peak,0,21185.65,4,Completed
09-07-2022,Standard,340.16,Occupied,Off-Peak,0,10874.54,4,Completed
09-07-2022,Deluxe,390.68,Occupied,Peak,0,23631.68,4,Cancelled
09-07-2022,Deluxe,166.51,Occupied,Off-Peak,0,8563.88,5,Completed
09-07-2022,Deluxe,379.81,Occupied,Peak,0,18907.56,3,Completed
09-07-2022,Suite,487.91,Occupied,Peak,0,7974.18,4,Cancelled
09-07-2022,Suite,266.13,Occupied,Off-Peak,0,13421.47,4,Completed
10-07-2022,Deluxe,442.14,Occupied,Off-Peak,0,15466.55,5,Completed
10-07-2022,Standard,280.26,Occupied,Off-Peak,0,12566.52,3,Completed
10-07-2022,Suite,197.07,Available,Off-Peak,0,14091.65,1,Completed
10-07-2022,Standard,277.08,Occupied,Peak,0,8065.15,4,Completed
10-07-2022,Standard,378.62,Occupied,Off-Peak,0,10062.75,5,Completed
10-07-2022,Suite,237.14,Occupied,Peak,0,17491.32,1,Completed
10-07-2022,Standard,254.97,Occupied,Off-Peak,0,15148.36,2,Cancelled
10-07-2022,Standard,344.52,Available,Off-Peak,0,11547.36,3,Completed
10-07-2022,Standard,300.23,Occupied,Off-Peak,1,21621.39,4,Completed
10-07-2022,Suite,343.85,Occupied,Off-Peak,0,8900.35,3,Cancelled
10-07-2022,Deluxe,317.84,Available,Peak,0,13192.05,2,Completed
10-07-2022,Deluxe,335.97,Occupied,Off-Peak,0,12471.72,4,Cancelled
10-07-2022,Standard,267.58,Occupied,Peak,0,18075.19,1,Completed
10-07-2022,Deluxe,317.38,Occupied,Peak,1,15240.82,2,Completed
10-07-2022,Deluxe,230.45,Occupied,Off-Peak,0,14459.17,3,Completed
10-07-2022,Standard,396.63,Available,Peak,1,5778.92,3,Completed
10-07-2022,Standard,252.43,Occupied,Peak,0,19325.17,3,Completed
10-07-2022,Standard,384.66,Occupied,Off-Peak,0,13910.87,2,Completed
10-07-2022,Suite,282.48,Occupied,Off-Peak,0,15578.31,3,Completed
10-07-2022,Deluxe,315.15,Occupied,Peak,0,11257.18,4,Cancelled
10-07-2022,Suite,262.88,Occupied,Off-Peak,0,10470.86,3,Completed
10-07-2022,Standard,223.8,Occupied,Off-Peak,0,22496.44,4,Completed
10-07-2022,Deluxe,169.14,Occupied,Off-Peak,0,6133.81,2,Completed
10-07-2022,Deluxe,220.85,Occupied,Off-Peak,0,9729,1,Completed
11-07-2022,Deluxe,275.71,Available,Off-Peak,0,22402.46,5,Completed
11-07-2022,Suite,315.89,Occupied,Off-Peak,0,18203.73,3,Completed
11-07-2022,Standard,375.78,Occupied,Off-Peak,0,13372.69,3,Cancelled
11-07-2022,Standard,266.57,Occupied,Peak,0,21232.98,5,Cancelled
11-07-2022,Deluxe,233.85,Available,Off-Peak,0,17234.3,4,Completed
11-07-2022,Deluxe,191.8,Available,Off-Peak,0,16163.3,4,Completed
11-07-2022,Deluxe,336,Available,Off-Peak,0,16127.81,4,Completed
11-07-2022,Standard,403.74,Occupied,Peak,0,17326.19,2,Completed
11-07-2022,Deluxe,394.97,Available,Off-Peak,1,17528.46,5,Completed
11-07-2022,Standard,353.24,Occupied,Off-Peak,1,25979.87,5,Completed
11-07-2022,Standard,347.89,Occupied,Off-Peak,0,14025.54,2,Completed
11-07-2022,Deluxe,427.32,Occupied,Off-Peak,0,14179.76,5,Completed
11-07-2022,Deluxe,324.91,Available,Off-Peak,1,8815.53,3,Completed
11-07-2022,Standard,348.46,Available,Peak,0,14740.51,4,Cancelled
11-07-2022,Standard,275.94,Available,Off-Peak,0,24314.43,2,Completed
11-07-2022,Standard,197.85,Available,Off-Peak,1,19922.43,4,Completed
11-07-2022,Standard,248.71,Occupied,Peak,0,12281.66,2,Completed
11-07-2022,Deluxe,299.31,Occupied,Peak,0,15150.21,4,Completed
11-07-2022,Suite,304.56,Occupied,Off-Peak,0,8517.81,2,Cancelled
11-07-2022,Standard,444.47,Available,Off-Peak,0,10154.4,3,Completed
11-07-2022,Deluxe,306.1,Occupied,Off-Peak,0,15747.21,4,Completed
11-07-2022,Suite,388.41,Available,Peak,0,12527.73,5,Completed
11-07-2022,Suite,267.37,Occupied,Peak,0,9777,2,Completed
11-07-2022,Standard,276.62,Occupied,Peak,1,17449.2,5,Cancelled
12-07-2022,Suite,200.32,Occupied,Off-Peak,0,14588.75,3,Completed
12-07-2022,Standard,244.33,Occupied,Off-Peak,0,7162.25,5,Completed
12-07-2022,Standard,339.52,Available,Off-Peak,0,4624.27,4,Completed
12-07-2022,Standard,300.57,Occupied,Off-Peak,0,12149.94,5,Completed
12-07-2022,Standard,370.72,Occupied,Peak,0,7058.67,4,Cancelled
12-07-2022,Standard,313.59,Occupied,Peak,0,5655.44,4,Completed
12-07-2022,Standard,273.57,Occupied,Peak,0,20644.85,3,Completed
12-07-2022,Standard,461.12,Occupied,Peak,0,14511.45,5,Completed
12-07-2022,Suite,292.96,Occupied,Peak,0,13672.77,5,Completed
12-07-2022,Suite,387.23,Available,Off-Peak,0,14057.97,3,Completed
12-07-2022,Standard,269.91,Occupied,Off-Peak,0,9310.84,2,Completed
12-07-2022,Suite,353.22,Occupied,Off-Peak,0,17054.88,4,Completed
12-07-2022,Suite,369.6,Occupied,Off-Peak,1,14346.5,5,Completed
12-07-2022,Deluxe,315.64,Occupied,Off-Peak,0,11212.96,3,Completed
12-07-2022,Standard,123.41,Occupied,Off-Peak,0,11961.86,5,Completed
12-07-2022,Deluxe,301.37,Occupied,Peak,1,8862.71,2,Cancelled
12-07-2022,Suite,392.28,Occupied,Off-Peak,0,12968.79,5,Completed
12-07-2022,Deluxe,339.56,Occupied,Peak,1,13801.86,4,Completed
12-07-2022,Standard,333.44,Occupied,Peak,0,12838.58,3,Completed
12-07-2022,Deluxe,170.83,Available,Peak,0,15275.77,3,Completed
12-07-2022,Deluxe,245.97,Available,Off-Peak,0,14607.44,4,Completed
12-07-2022,Deluxe,330.85,Occupied,Off-Peak,0,16153.84,4,Cancelled
12-07-2022,Standard,330.78,Occupied,Off-Peak,0,19715.49,5,Completed
12-07-2022,Standard,391.1,Occupied,Off-Peak,0,17965.12,4,Completed
13-07-2022,Suite,289.13,Occupied,Off-Peak,0,19772.95,4,Completed
13-07-2022,Suite,330.44,Available,Off-Peak,0,10761.33,5,Completed
13-07-2022,Standard,301.23,Available,Off-Peak,0,12456.93,4,Completed
13-07-2022,Suite,225.98,Occupied,Off-Peak,0,18267.98,5,Completed
13-07-2022,Standard,130.82,Occupied,Peak,1,18357.39,5,Completed
13-07-2022,Deluxe,332.33,Occupied,Peak,0,11606.9,5,Completed
13-07-2022,Deluxe,313.05,Occupied,Off-Peak,0,18057.92,1,Completed
13-07-2022,Suite,253.64,Available,Peak,1,10282.34,4,Completed
13-07-2022,Suite,178.56,Occupied,Off-Peak,0,17405.28,3,Completed
13-07-2022,Standard,347.23,Occupied,Off-Peak,0,14868.52,3,Completed
13-07-2022,Suite,280.06,Occupied,Off-Peak,0,8077.82,3,Cancelled
13-07-2022,Standard,341.77,Occupied,Peak,1,12829.63,5,Completed
13-07-2022,Deluxe,439.8,Occupied,Off-Peak,0,25911.34,3,Completed
13-07-2022,Deluxe,139.39,Occupied,Off-Peak,0,16013.9,3,Completed
13-07-2022,Deluxe,247.53,Occupied,Off-Peak,0,26502.25,2,Completed
13-07-2022,Standard,284.3,Available,Off-Peak,1,7780.37,3,Cancelled
13-07-2022,Suite,409.11,Available,Off-Peak,0,18753.71,4,Completed
13-07-2022,Standard,177.27,Occupied,Off-Peak,0,2328.32,2,Completed
13-07-2022,Standard,445.19,Available,Peak,0,14998.82,2,Completed
13-07-2022,Deluxe,310.19,Occupied,Off-Peak,0,18156.09,4,Cancelled
13-07-2022,Standard,292.8,Available,Peak,0,19189.45,1,Completed
13-07-2022,Suite,285.15,Available,Peak,1,11003.65,2,Completed
13-07-2022,Standard,267.28,Occupied,Peak,0,20195.45,5,Completed
